AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08235084,Bad_Teinach-Zavelstein-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08235085,Calw-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08236004,Birkenfeld,7344,,,,6181,,79,6102,2356,1238,,333,1685,327,,,,,163,,,,,,,,,,,28,6153,1938,835,544,439,1592,299,19,60,77,24,36,8,31,0,10,241,,,,,
08236011,Eisingen,3476,,,,2890,,35,2855,1052,507,,187,869,155,,,,,85,,,,,,,,,,,18,2872,895,336,232,192,790,124,10,36,39,13,32,7,12,1,3,150,,,,,
08236013,Engelsbrand,3377,,,,2855,,37,2818,1191,556,,163,713,123,,,,,72,,,,,,,,,,,15,2840,960,320,317,224,697,91,9,30,42,5,28,6,14,1,5,91,,,,,
08236019,Friolzheim,2727,,,,2364,,25,2339,1048,485,,167,455,118,,,,,66,,,,,,,,,,,7,2357,853,306,255,191,445,90,12,41,14,14,18,9,7,1,1,100,,,,,
08236025,Heimsheim-_Stadt,3593,,,,3007,,33,2974,1246,743,,201,486,197,,,,,101,,,,,,,,,,,13,2994,1068,412,447,212,487,154,2,50,25,6,37,3,1,0,8,82,,,,,
08236028,Illingen,5416,,,,4653,,52,4601,1821,1015,,244,1110,274,,,,,137,,,,,,,,,,,26,4627,1525,616,556,312,1057,225,13,59,33,9,25,7,5,2,9,174,,,,,
08236030,Ispringen,4237,,,,3472,,40,3432,1202,841,,173,886,184,,,,,146,,,,,,,,,,,22,3450,1006,558,375,214,826,160,11,34,54,16,45,4,12,1,3,131,,,,,
08236031,Kieselbronn,2225,,,,1934,,29,1905,740,453,,112,457,91,,,,,52,,,,,,,,,,,11,1923,616,296,207,133,429,75,2,28,15,10,13,8,4,0,1,86,,,,,
08236033,Knittlingen-_Stadt,5588,,,,4682,,70,4612,1654,1028,,248,1233,303,,,,,146,,,,,,,,,,,26,4656,1347,620,490,269,1210,268,29,56,49,22,37,12,21,1,6,219,,,,,
08236038,Maulbronn-_Stadt,4418,,,,3779,,55,3724,1327,996,,175,862,247,,,,,117,,,,,,,,,,,24,3755,1089,579,502,218,832,213,20,39,45,18,32,4,12,0,5,147,,,,,
08236039,Mönsheim,2025,,,,1809,,32,1777,777,393,,112,362,81,,,,,52,,,,,,,,,,,7,1802,663,216,249,114,356,68,5,28,16,6,14,0,16,0,3,48,,,,,
08236040,Mühlacker-_Stadt,16184,,,,13276,,131,13145,4702,3249,,750,3101,918,,,,,425,,,,,,,,,,,50,13226,3879,2026,1508,832,2946,800,44,173,142,64,91,17,34,4,23,643,,,,,
08236043,Neuenbürg-_Stadt,5402,,,,4468,,73,4395,1597,895,,228,1232,282,,,,,161,,,,,,,,,,,16,4452,1332,586,465,260,1193,214,15,48,58,16,47,5,14,2,8,189,,,,,
08236044,Neuhausen,4009,,,,3483,,57,3426,1434,685,,185,864,185,,,,,73,,,,,,,,,,,21,3462,1162,436,376,246,826,146,10,49,44,9,14,5,8,1,3,127,,,,,
08236046,Niefern-Öschelbronn,8256,,,,6704,,83,6621,2479,1340,,426,1831,380,,,,,165,,,,,,,,,,,37,6667,2057,888,587,471,1777,303,19,74,63,27,39,11,27,1,10,313,,,,,
08236050,Ötisheim,3462,,,,2955,,37,2918,1069,635,,166,787,149,,,,,112,,,,,,,,,,,20,2935,922,395,307,177,747,141,11,44,32,14,21,4,7,0,9,104,,,,,
08236061,Sternenfels,1993,,,,1729,,35,1694,545,447,,94,425,120,,,,,63,,,,,,,,,,,14,1715,466,272,210,92,397,94,16,25,22,6,13,4,3,1,4,90,,,,,
08236062,Tiefenbronn,4057,,,,3577,,34,3543,1654,717,,180,682,188,,,,,122,,,,,,,,,,,17,3560,1399,436,435,233,651,148,9,47,37,14,25,7,8,0,4,107,,,,,
08236065,Wiernsheim,5003,,,,4360,,46,4314,1707,919,,267,1050,228,,,,,143,,,,,,,,,,,19,4341,1450,554,485,301,1021,188,21,55,47,24,29,9,15,0,6,136,,,,,
08236067,Wimsheim,2015,,,,1794,,30,1764,745,366,,120,390,86,,,,,57,,,,,,,,,,,7,1787,640,233,190,135,387,66,6,21,24,11,14,3,6,0,0,51,,,,,
08236068,Wurmberg,2280,,,,1966,,22,1944,820,325,,88,594,74,,,,,43,,,,,,,,,,,9,1957,669,199,166,112,598,62,3,26,24,9,11,0,16,0,0,62,,,,,
08236070,Keltern,6904,,,,5981,,75,5906,2317,1389,,282,1314,351,,,,,253,,,,,,,,,,,34,5947,1962,822,727,358,1243,314,17,75,70,17,58,12,33,2,5,232,,,,,
08236071,Remchingen,8780,,,,7581,,104,7477,3072,1529,,352,1857,404,,,,,263,,,,,,,,,,,37,7544,2560,985,787,423,1772,333,14,89,97,32,66,9,93,2,12,270,,,,,
08236072,Straubenhardt,8546,,,,7306,,108,7198,2816,1627,,409,1706,415,,,,,225,,,,,,,,,,,35,7271,2363,1016,867,441,1630,314,18,95,109,30,50,12,23,2,5,296,,,,,
08236073,Neulingen,4925,,,,4285,,50,4235,1578,861,,252,1254,163,,,,,127,,,,,,,,,,,22,4263,1336,593,397,267,1203,127,11,64,37,20,29,10,10,1,6,152,,,,,
08236074,Kämpfelbach,4704,,,,4088,,55,4033,1647,865,,206,950,209,,,,,156,,,,,,,,,,,14,4074,1369,531,474,270,902,176,13,65,54,12,36,9,6,0,5,152,,,,,
08236075,Ölbronn-Dürrn,2560,,,,2219,,24,2195,843,420,,101,647,127,,,,,57,,,,,,,,,,,16,2203,691,267,234,153,588,95,12,24,20,8,10,2,5,1,6,87,,,,,
08236076,Königsbach-Stein,7721,,,,6628,,108,6520,2506,1403,,384,1627,360,,,,,240,,,,,,,,,,,24,6604,2110,908,703,401,1581,265,22,104,97,33,61,17,20,2,10,270,,,,,
08237002,Alpirsbach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237004,Baiersbronn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237019,Dornstetten-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237024,Empfingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237027,Eutingen_im_Gäu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237028,Freudenstadt-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237030,Glatten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237032,Grömbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237040,Horb_am_Neckar-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237045,Loßburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237054,Pfalzgrafenweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237061,Schopfloch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237072,Wörnersberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237073,Seewald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237074,Waldachtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08237075,Bad_Rippoldsau-Schapbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08311000,Freiburg_im_Breisgau,161136,,,,138084,,882,137202,27182,21581,51046,3436,12011,16315,,1417,,1329,2703,,,182,,,,,,,,515,137569,24598,20888,41560,5349,12161,23307,294,688,1005,649,1609,252,143,58,83,4925,,,,,
08315003,Au,1144,,,,1063,,5,1058,332,113,375,33,95,84,,8,,3,15,,,0,,,,,,,,3,1060,296,115,335,59,98,98,4,2,8,1,9,2,3,0,0,30,,,,,
08315004,Auggen,2020,,,,1689,,5,1684,610,250,232,69,310,97,,95,,,21,,,,,,,,,,,5,1684,530,238,249,95,315,108,8,32,15,11,8,3,2,1,0,69,,,,,
08315006,Bad_Krozingen-_Stadt,14931,,,,12312,,98,12214,4373,1957,2078,449,2028,676,,454,,,199,,,,,,,,,,,62,12250,3887,1863,1961,658,2058,746,34,141,137,60,104,18,18,1,17,547,,,,,
08315007,Badenweiler,3120,,,,2594,,23,2571,853,461,459,103,413,149,,98,,,35,,,,,,,,,,,14,2580,696,417,435,196,424,162,9,40,34,13,21,8,4,0,2,119,,,,,
08315008,Ballrechten-Dottingen,1841,,,,1659,,11,1648,692,205,322,45,226,81,,63,,,14,,,,,,,,,,,5,1654,624,219,287,63,244,91,5,32,15,8,8,2,3,1,2,50,,,,,
08315013,Bötzingen,3823,,,,3144,,34,3110,1231,525,473,121,458,140,,92,,24,41,,,5,,,,,,,,26,3118,1148,541,383,157,454,170,11,58,41,14,20,7,27,3,6,78,,,,,
08315014,Bollschweil,1768,,,,1593,,10,1583,533,235,424,52,172,110,,20,,18,17,,,2,,,,,,,,8,1585,495,262,350,60,171,119,7,14,24,6,10,2,1,0,2,62,,,,,
08315015,Breisach_am_Rhein-_Stadt,11323,,,,9319,,68,9251,3085,1552,1580,380,1743,553,,139,,88,122,,,9,,,,,,,,58,9261,2806,1502,1398,475,1702,604,35,81,120,37,84,16,18,4,9,370,,,,,
08315016,Breitnau,1343,,,,1175,,11,1164,527,180,150,36,142,53,10,54,,,12,,,,,,,,,,,11,1164,453,158,172,57,154,69,4,38,9,6,3,3,1,0,2,35,,,,,
08315020,Buchenbach,2330,,,,2092,,12,2080,757,373,351,50,284,120,25,96,,,24,,,,,,,,,,,8,2084,681,295,382,80,309,143,11,42,16,15,17,4,2,1,0,86,,,,,
08315022,Buggingen,3221,,,,2781,,16,2765,894,477,430,76,478,164,,188,,,58,,,,,,,,,,,10,2771,805,464,392,121,477,183,7,86,38,21,30,16,9,0,5,117,,,,,
08315028,Ebringen,2272,,,,2033,,15,2018,723,301,514,66,219,110,,25,,21,36,,,3,,,,,,,,8,2025,660,302,430,108,225,158,7,16,20,10,24,2,2,0,5,56,,,,,
08315030,Eichstetten_am_Kaiserstuhl,2637,,,,2308,,17,2291,832,330,389,110,367,116,,93,,27,24,,,3,,,,,,,,10,2298,739,339,306,137,358,142,2,53,45,11,21,8,18,0,6,113,,,,,
08315031,Eisenbach_(Hochschwarzwald),1535,,,,1326,,13,1313,545,202,110,45,300,55,13,36,,,7,,,,,,,,,,,8,1318,482,164,125,47,317,64,8,22,11,8,4,0,1,0,1,64,,,,,
08315033,Eschbach,1755,,,,1544,,9,1535,567,246,208,33,284,99,,72,,,26,,,,,,,,,,,6,1538,499,240,204,62,296,86,5,21,23,8,15,10,2,0,0,67,,,,,
08315037,Feldberg_(Schwarzwald),1187,,,,977,,4,973,383,147,147,55,145,53,9,20,,,14,,,,,,,,,,,3,974,341,111,159,67,155,60,2,15,6,1,12,2,1,0,5,37,,,,,
08315039,Friedenweiler,1565,,,,1287,,13,1274,557,200,120,47,208,66,20,43,,,13,,,,,,,,,,,9,1278,484,186,139,62,220,69,7,25,13,7,11,6,4,0,2,43,,,,,
08315041,Glottertal,2399,,,,2137,,19,2118,971,264,294,60,305,93,18,87,,,26,,,,,,,,,,,14,2123,868,228,318,95,332,123,8,24,18,12,12,5,1,1,4,74,,,,,
08315043,Gottenheim,2111,,,,1879,,12,1867,658,329,403,73,247,86,,43,,9,18,,,1,,,,,,,,12,1867,631,330,319,99,260,106,1,34,23,4,15,5,2,0,1,37,,,,,
08315047,Gundelfingen,8911,,,,7814,,54,7760,2243,1761,1867,244,754,499,76,205,,,111,,,,,,,,,,,27,7787,2049,1414,1962,352,787,635,27,99,68,20,75,10,12,3,6,268,,,,,
08315048,Hartheim_am_Rhein,3489,,,,2952,,31,2921,1193,340,310,98,635,156,,160,,,29,,,,,,,,,,,21,2931,1038,342,305,150,661,148,13,63,36,17,13,7,5,3,7,123,,,,,
08315050,Heitersheim-_Stadt,4505,,,,3804,,34,3770,1341,661,648,147,550,225,,154,,,44,,,,,,,,,,,18,3786,1222,613,595,212,561,253,14,42,48,14,29,10,5,1,4,163,,,,,
08315051,Heuweiler,863,,,,779,,1,778,324,130,144,22,81,38,6,23,,,10,,,,,,,,,,,0,779,302,104,147,39,85,51,2,6,7,3,6,2,0,0,0,25,,,,,
08315052,Hinterzarten,1700,,,,1499,,8,1491,601,234,292,59,175,63,14,37,,,16,,,,,,,,,,,5,1494,527,188,306,92,183,89,8,20,11,1,16,2,1,0,0,50,,,,,
08315056,Horben,884,,,,808,,5,803,291,125,217,23,74,45,,8,,4,15,,,1,,,,,,,,3,805,276,126,177,37,69,56,0,8,13,3,12,3,2,0,0,23,,,,,
08315059,Ihringen,4745,,,,4167,,31,4136,1564,745,736,138,580,213,,59,,33,59,,,9,,,,,,,,21,4146,1384,760,612,221,595,245,6,32,39,23,56,12,6,2,7,146,,,,,
08315064,Kirchzarten,8020,,,,7210,,41,7169,2342,1549,1709,214,605,398,81,160,,,111,,,,,,,,,,,23,7187,2099,1224,1848,329,658,546,32,87,37,14,73,20,2,6,1,211,,,,,
08315068,Lenzkirch,3618,,,,2983,,24,2959,1195,510,295,94,520,157,61,102,,,25,,,,,,,,,,,22,2961,1035,427,360,118,549,177,22,52,31,11,14,7,4,0,3,151,,,,,
08315070,Löffingen-_Stadt,5573,,,,4690,,37,4653,1765,782,399,231,1032,185,70,149,,,40,,,,,,,,,,,18,4672,1555,603,493,290,1066,202,21,77,38,24,25,12,4,3,3,256,,,,,
08315072,Merdingen,2056,,,,1825,,12,1813,785,287,285,66,226,69,,61,,4,28,,,2,,,,,,,,7,1818,736,285,253,83,239,77,3,53,18,2,15,3,3,0,2,46,,,,,
08315073,Merzhausen,4121,,,,3737,,24,3713,972,565,1447,108,231,277,,26,,30,52,,,5,,,,,,,,11,3726,910,579,1237,158,242,411,10,15,20,13,36,13,2,3,1,76,,,,,
08315074,Müllheim-_Stadt,13639,,,,11251,,101,11150,3371,1850,2237,351,1855,813,,528,,,145,,,,,,,,,,,65,11186,2977,1722,2073,506,1892,883,52,191,128,62,61,29,22,3,7,578,,,,,
08315076,Neuenburg_am_Rhein-_Stadt,8735,,,,7125,,82,7043,2393,1138,839,235,1507,436,,420,,,75,,,,,,,,,,,65,7060,2129,1088,775,361,1531,453,20,157,81,36,39,8,20,1,15,346,,,,,
08315084,Oberried,2110,,,,1902,,15,1887,875,321,241,48,183,95,20,90,,,14,,,,,,,,,,,10,1892,803,284,276,73,198,106,8,46,16,7,10,3,0,0,1,61,,,,,
08315089,Pfaffenweiler,2008,,,,1795,,11,1784,738,238,354,80,194,100,,36,,19,25,,,0,,,,,,,,4,1791,662,276,300,96,215,118,5,21,24,12,14,4,2,0,1,41,,,,,
08315094,St._Märgen,1417,,,,1272,,9,1263,611,172,141,27,124,45,21,107,,,15,,,,,,,,,,,7,1265,558,154,147,54,151,65,9,53,11,4,9,3,3,0,1,43,,,,,
08315095,St._Peter,2039,,,,1769,,9,1760,655,253,318,61,171,83,18,185,,,16,,,,,,,,,,,6,1763,604,206,358,77,201,111,6,92,16,12,14,3,5,1,1,56,,,,,
08315098,Schallstadt,4868,,,,4283,,31,4252,1422,630,1087,172,506,237,,77,,42,77,,,2,,,,,,,,19,4264,1301,658,907,215,513,307,22,49,41,19,49,13,21,0,2,147,,,,,
08315102,Schluchsee,1677,,,,1418,,9,1409,658,257,130,56,201,49,11,31,,,16,,,,,,,,,,,12,1406,577,212,159,90,208,62,7,13,18,4,10,2,2,0,0,42,,,,,
08315107,Sölden,986,,,,900,,11,889,336,122,259,25,73,52,,4,,6,12,,,0,,,,,,,,6,894,296,120,227,46,75,60,5,4,6,4,8,1,2,0,1,39,,,,,
08315108,Staufen_im_Breisgau-_Stadt,6334,,,,5522,,32,5490,1819,950,1449,143,570,296,,198,,,65,,,,,,,,,,,21,5501,1608,934,1368,262,594,366,16,77,48,21,39,9,5,1,5,148,,,,,
08315109,Stegen,3367,,,,3010,,20,2990,1053,542,618,104,356,155,29,98,,,35,,,,,,,,,,,9,3001,943,451,622,160,369,221,15,50,19,12,14,1,3,0,3,118,,,,,
08315111,Sulzburg-_Stadt,2062,,,,1805,,16,1789,567,291,446,56,225,99,,79,,,26,,,,,,,,,,,6,1799,503,299,389,76,237,121,6,31,19,11,14,4,6,0,2,81,,,,,
08315113,Titisee-Neustadt-_Stadt,8152,,,,6558,,49,6509,2446,1248,657,239,1191,342,118,195,,,73,,,,,,,,,,,47,6511,2148,1007,766,330,1244,365,45,92,62,34,55,13,11,5,8,326,,,,,
08315115,Umkirch,3999,,,,3186,,14,3172,1021,514,521,105,665,201,,67,,34,39,,,5,,,,,,,,11,3175,872,493,478,164,672,226,7,26,40,17,28,2,3,3,6,138,,,,,
08315125,Wittnau,1145,,,,1059,,8,1051,401,129,299,44,92,59,,5,,7,14,,,1,,,,,,,,6,1053,363,127,260,81,90,74,4,4,6,6,12,1,0,0,1,24,,,,,
08315130,Münstertal/Schwarzwald,3747,,,,3209,,24,3185,1311,550,489,94,434,137,,140,,,30,,,,,,,,,,,16,3193,1196,503,466,133,440,189,10,69,32,6,15,9,14,0,0,111,,,,,
08315131,Ehrenkirchen,5924,,,,5133,,27,5106,1877,712,1110,174,708,272,,122,,67,64,,,0,,,,,,,,18,5115,1751,729,934,222,744,322,14,52,71,30,39,8,10,0,7,182,,,,,
08315132,March,6812,,,,5757,,52,5705,2046,963,1136,186,800,330,,130,,37,73,,,4,,,,,,,,25,5732,1798,994,976,284,829,383,20,88,52,27,52,7,6,0,11,205,,,,,
08315133,Vogtsburg_im_Kaiserstuhl-_Stadt,4576,,,,3987,,28,3959,1777,489,626,150,547,149,,142,,40,35,,,4,,,,,,,,24,3963,1621,507,524,233,573,182,6,102,33,15,27,12,4,1,5,118,,,,,
08316002,Bahlingen_am_Kaiserstuhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316003,Biederbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316009,Denzlingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316010,Elzach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316011,Emmendingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316012,Endingen_am_Kaiserstuhl-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316013,Forchheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316014,Gutach_im_Breisgau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316017,Herbolzheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316020,Kenzingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316024,Malterdingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316036,Reute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316037,Riegel_am_Kaiserstuhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316038,Sasbach_am_Kaiserstuhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316039,Sexau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316042,Simonswald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316043,Teningen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316045,Vörstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316049,Weisweil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316051,Wyhl_am_Kaiserstuhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316053,Rheinhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316054,Freiamt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316055,Winden_im_Elztal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08316056,Waldkirch-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317001,Achern-_Stadt,19532,,,,16065,,159,15906,6287,1894,1791,645,3386,851,,793,,,259,,,,,,,,,,,102,15963,5472,1950,1691,846,3596,897,78,286,144,78,130,24,31,3,14,723,,,,,
08317005,Appenweier,7666,,,,6414,,58,6356,2524,792,729,285,1283,311,,366,,,66,,,,,,,,,,,50,6364,2220,862,671,330,1366,316,33,162,64,28,39,9,0,0,9,255,,,,,
08317008,Bad_Peterstal-Griesbach,1853,,,,1546,,24,1522,783,162,117,34,284,42,,85,,,15,,,,,,,,,,,23,1523,677,189,119,56,294,46,6,53,13,8,8,3,0,0,0,51,,,,,
08317009,Berghaupten,1867,,,,1645,,10,1635,738,224,178,91,239,66,,77,,,22,,,,,,,,,,,10,1635,661,234,167,95,257,71,8,43,12,4,14,4,0,0,2,63,,,,,
08317011,Biberach,2891,,,,2483,,23,2460,1050,297,286,129,436,114,,121,,,27,,,,,,,,,,,22,2461,918,296,281,129,489,119,13,61,16,10,16,7,2,0,2,102,,,,,
08317021,Durbach,3150,,,,2734,,25,2709,1351,282,267,155,402,83,,136,,,33,,,,,,,,,,,10,2724,1231,306,246,184,439,107,6,58,20,12,14,7,2,0,1,91,,,,,
08317026,Ettenheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317029,Fischerbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317031,Friesenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317034,Gengenbach-_Stadt,8172,,,,6700,,72,6628,2819,954,851,299,1005,366,,248,,,86,,,,,,,,,,,36,6664,2464,992,813,366,1103,375,25,116,60,25,42,6,6,1,4,266,,,,,
08317039,Gutach_(Schwarzwaldbahn),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317040,Haslach_im_Kinzigtal-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317041,Hausach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317046,Hofstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317047,Hohberg,6232,,,,5392,,53,5339,2101,739,657,231,1019,234,,305,,,53,,,,,,,,,,,25,5367,1899,741,584,261,1083,260,26,130,74,16,33,12,8,1,6,233,,,,,
08317051,Hornberg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317056,Kappelrodeck,4574,,,,3866,,31,3835,1661,384,370,151,818,184,,236,,,31,,,,,,,,,,,24,3842,1459,417,346,193,913,179,23,93,29,22,27,7,2,0,2,130,,,,,
08317057,Kehl-_Stadt,23757,,,,18024,,167,17857,5499,2694,2284,791,4487,1227,,618,,,257,,,,,,,,,,,108,17916,4866,2654,1822,935,4586,1216,68,294,186,73,125,25,15,4,27,1020,,,,,
08317059,Kippenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317065,Lahr/Schwarzwald-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317067,Lautenbach,1505,,,,1282,,8,1274,665,106,119,39,177,55,,97,,,16,,,,,,,,,,,6,1276,580,124,120,51,227,55,14,32,11,4,8,3,0,0,1,46,,,,,
08317068,Lauf,3134,,,,2741,,26,2715,1188,278,281,125,545,119,,150,,,29,,,,,,,,,,,10,2731,1013,303,282,168,595,126,17,58,26,9,15,4,6,0,3,106,,,,,
08317073,Mahlberg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317075,Meißenheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317078,Mühlenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08317085,Nordrach,1439,,,,1225,,21,1204,496,112,119,97,258,47,,62,,,13,,,,,,,,,,,13,1212,462,114,111,86,275,37,5,28,11,9,9,2,2,0,4,57,,,,,
