AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08425097,Rammingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425098,Rechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425104,Rottenacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425108,Schelklingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425110,Schnürpflingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425112,Setzingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425123,Untermarchtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425124,Unterstadion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425125,Unterwachingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425130,Weidenstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425134,Westerheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425135,Westerstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425137,Illerkirchberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425138,Staig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425139,Heroldstatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425140,Balzheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425141,Blaustein-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08425991,Briefwahl_für_mehrere_Gemeinden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426001,Achstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426005,Alleshausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426006,Allmannsweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426008,Altheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426011,Attenweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426013,Bad_Buchau-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426014,Bad_Schussenried-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426019,Berkheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426020,Betzenweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426021,Biberach_an_der_Riß-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426028,Burgrieden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426031,Dettingen_an_der_Iller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426035,Dürmentingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426036,Dürnau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426038,Eberhardzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426043,Erlenmoos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426044,Erolzheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426045,Ertingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426058,Hochdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426062,Ingoldingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426064,Kanzach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426065,Kirchberg_an_der_Iller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426066,Kirchdorf_an_der_Iller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426067,Langenenslingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426070,Laupheim-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426071,Maselheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426073,Mietingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426074,Mittelbiberach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426078,Moosburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426087,Ochsenhausen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426090,Oggelshausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426097,Riedlingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426100,Rot_an_der_Rot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426108,Schwendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426109,Seekirch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426113,Steinhausen_an_der_Rottum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426117,Tannheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426118,Tiefenbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426120,Ummendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426121,Unlingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426124,Uttenweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426125,Wain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426128,Warthausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426134,Schemmerhofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08426135,Gutenzell-Hürbel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08435005,Bermatingen,3051,,,,2685,,16,2669,1099,430,334,82,527,90,,64,,,41,,,2,,,,,,,,11,2674,930,363,390,158,504,125,7,52,22,8,23,1,0,1,3,87,,,,,
08435010,Daisendorf,1207,,,,1062,,5,1057,477,137,159,38,171,38,,12,,,23,,,2,,,,,,,,3,1059,414,121,173,89,153,45,4,10,10,2,11,2,0,0,2,23,,,,,
08435013,Eriskirch,3561,,,,3058,,12,3046,1230,479,315,110,656,125,,92,,,36,,,3,,,,,,,,11,3047,1105,427,320,171,612,153,12,44,25,12,24,9,1,0,5,127,,,,,
08435015,Frickingen,2387,,,,2073,,12,2061,836,282,294,67,392,98,,45,,,37,,,10,,,,,,,,11,2062,714,230,317,125,357,129,14,24,19,7,15,5,2,3,1,100,,,,,
08435016,Friedrichshafen-_Stadt,40805,,,,32881,,234,32647,11852,5683,3786,1068,7392,1605,,750,,,436,,,75,,,,,,,,193,32688,10604,4723,3985,1791,6870,2020,88,396,211,153,227,74,69,19,33,1425,,,,,
08435018,Hagnau_am_Bodensee,1044,,,,929,,7,922,495,85,141,31,119,13,,24,,,12,,,2,,,,,,,,2,927,393,93,150,77,118,21,2,17,5,2,11,0,0,1,3,34,,,,,
08435020,Heiligenberg,2255,,,,1881,,16,1865,689,264,349,48,329,92,,40,,,48,,,6,,,,,,,,8,1873,612,211,360,80,296,123,6,21,15,13,16,7,8,1,4,100,,,,,
08435024,Immenstaad_am_Bodensee,4770,,,,4106,,26,4080,1703,740,560,162,668,112,,79,,,54,,,2,,,,,,,,17,4089,1514,659,607,281,623,173,10,37,21,15,26,2,4,0,0,117,,,,,
08435029,Kressbronn_am_Bodensee,6425,,,,5622,,31,5591,2421,811,722,175,1009,216,,147,,,84,,,6,,,,,,,,14,5608,2186,697,740,310,935,303,19,75,32,25,52,8,15,1,2,208,,,,,
08435030,Langenargen,5990,,,,5186,,33,5153,2222,753,723,134,896,192,,147,,,83,,,3,,,,,,,,18,5168,1976,656,727,315,829,276,25,73,30,30,40,9,7,0,2,173,,,,,
08435034,Markdorf-_Stadt,10008,,,,8514,,47,8467,3243,1286,1242,295,1706,344,,197,,,146,,,8,,,,,,,,36,8478,2847,1113,1339,477,1581,429,23,130,57,33,68,11,4,2,10,354,,,,,
08435035,Meckenbeuren,10231,,,,8530,,51,8479,3584,1258,905,286,1758,317,,259,,,100,,,12,,,,,,,,31,8499,3270,1073,950,476,1653,414,19,164,63,32,59,16,4,2,12,292,,,,,
08435036,Meersburg-_Stadt,4231,,,,3457,,20,3437,1424,547,557,129,540,134,,47,,,53,,,6,,,,,,,,15,3442,1239,473,587,264,476,172,6,42,20,10,27,5,0,0,10,111,,,,,
08435042,Neukirch,2067,,,,1840,,19,1821,776,153,189,71,472,59,,77,,,24,,,0,,,,,,,,9,1831,692,158,185,106,445,78,7,44,17,10,12,5,4,0,4,64,,,,,
08435045,Oberteuringen,3595,,,,3095,,18,3077,1296,423,320,101,709,93,,95,,,37,,,3,,,,,,,,14,3081,1168,353,321,186,669,143,17,50,19,10,15,13,3,0,5,109,,,,,
08435047,Owingen,3316,,,,2870,,28,2842,1115,405,362,72,623,137,,74,,,43,,,11,,,,,,,,18,2852,932,333,405,140,590,174,14,36,17,13,23,9,7,3,2,154,,,,,
08435052,Salem,8958,,,,7647,,70,7577,2940,1268,1140,254,1340,343,,159,,,119,,,14,,,,,,,,35,7612,2529,1045,1242,466,1233,478,35,103,64,30,59,14,6,3,8,297,,,,,
08435053,Sipplingen,1633,,,,1446,,33,1413,671,204,164,50,215,48,,35,,,25,,,1,,,,,,,,22,1424,567,176,193,94,202,63,3,21,5,4,14,3,2,0,4,73,,,,,
08435054,Stetten,755,,,,668,,14,654,284,106,90,23,92,26,,21,,,11,,,1,,,,,,,,5,663,254,82,103,53,88,34,4,8,3,2,3,2,0,0,1,26,,,,,
08435057,Tettnang-_Stadt,14712,,,,12408,,102,12306,5241,1610,1574,396,2379,505,,392,,,189,,,20,,,,,,,,67,12341,4675,1478,1581,681,2244,655,32,228,96,58,97,27,21,3,14,451,,,,,
08435059,Überlingen-_Stadt,17157,,,,14369,,115,14254,5935,2282,2215,471,2338,554,,204,,,245,,,10,,,,,,,,90,14279,4832,1951,2548,899,2221,806,63,101,106,45,107,38,17,4,4,537,,,,,
08435066,Uhldingen-Mühlhofen,5934,,,,5004,,35,4969,1964,884,657,151,899,220,,93,,,95,,,6,,,,,,,,26,4978,1666,708,784,309,819,296,22,50,53,11,54,5,6,2,4,189,,,,,
08435067,Deggenhausertal,3387,,,,2932,,27,2905,1165,371,383,87,574,140,,103,,,75,,,7,,,,,,,,21,2911,1038,314,383,145,542,180,19,72,23,15,29,10,2,0,5,134,,,,,
08436001,Achberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436003,Aichstetten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436004,Aitrach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436005,Altshausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436006,Amtzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436008,Aulendorf-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436009,Bad_Waldsee-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436010,Bad_Wurzach-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436011,Baienfurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436012,Baindt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436013,Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436014,Bergatreute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436018,Bodnegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436019,Boms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436024,Ebenweiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436027,Eichstegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436032,Fleischwangen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436039,Grünkraut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436040,Guggenhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436047,Hoßkirch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436049,Isny_im_Allgäu-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436052,Kißlegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436053,Königseggwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436055,Leutkirch_im_Allgäu-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436064,Ravensburg-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436067,Riedhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436069,Schlier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436077,Unterwaldhausen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436078,Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436079,Waldburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436081,Wangen_im_Allgäu-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436082,Weingarten-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436083,Wilhelmsdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436085,Wolfegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436087,Wolpertswende,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436093,Ebersbach-Musbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436094,Argenbühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436095,Horgenzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436096,Fronreute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08436991,Briefwahl_für_mehrere_Gemeinden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437005,Beuron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437008,Bingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437031,Gammertingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437044,Herbertingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437047,Hettingen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437053,Hohentengen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437056,Illmensee,1574,,,,1368,,16,1352,526,162,196,33,291,66,,48,,,28,,,2,,,,,,,,13,1355,452,157,199,61,267,76,11,29,10,5,17,6,6,0,0,59,,,,,
08437059,Inzigkofen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437065,Krauchenwies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437072,Leibertingen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437076,Mengen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437078,Meßkirch-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437082,Neufra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437086,Ostrach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437088,Pfullendorf-_Stadt,9438,,,,7401,,85,7316,2890,831,493,195,2184,343,,216,,,151,,,13,,,,,,,,58,7343,2588,749,549,331,1996,403,17,119,54,26,50,16,13,4,9,419,,,,,
08437100,Bad_Saulgau-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437101,Scheer-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437102,Schwenningen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437104,Sigmaringen-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437105,Sigmaringendorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437107,Stetten_am_kalten_Markt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437114,Veringenstadt-_Stadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437118,Wald,2127,,,,1831,,10,1821,792,202,135,57,480,63,,54,,,38,,,0,,,,,,,,6,1825,692,192,151,95,445,72,9,37,31,4,9,8,4,1,5,70,,,,,
08437123,Sauldorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08437124,Herdwangen-Schönach,2711,,,,2259,,20,2239,784,311,263,43,557,116,,60,,,99,,,6,,,,,,,,16,2243,694,243,271,106,519,163,19,37,25,10,29,8,4,0,1,114,,,,,
BW,Baden-Württemberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
