ags,municipality_name,source,fragment_count,wahlkreis_count,wahlkreis_ids
23208039,Fließem,official-state-portal-2021-tree,1,1,221
23208043,Gindorf,official-state-portal-2021-tree,1,1,221
23208044,Gondorf,official-state-portal-2021-tree,1,1,221
23208045,Halsdorf,official-state-portal-2021-tree,1,1,221
23208046,Hamm,official-state-portal-2021-tree,1,1,221
23208048,Heilenbach,official-state-portal-2021-tree,1,1,221
23208057,Hütterscheid,official-state-portal-2021-tree,1,1,221
23208058,Hüttingen an der Kyll,official-state-portal-2021-tree,1,1,221
23208060,Idenheim,official-state-portal-2021-tree,1,1,221
23208061,Idesheim,official-state-portal-2021-tree,1,1,221
23208062,Ingendorf,official-state-portal-2021-tree,1,1,221
23208070,Kyllburg,official-state-portal-2021-tree,1,1,221
23208071,Kyllburgweiler,official-state-portal-2021-tree,1,1,221
23208074,Ließem,official-state-portal-2021-tree,1,1,221
23208075,Malberg,official-state-portal-2021-tree,1,1,221
23208076,Malbergweich,official-state-portal-2021-tree,1,1,221
23208077,Meckel,official-state-portal-2021-tree,1,1,221
23208079,Messerich,official-state-portal-2021-tree,1,1,221
23208081,Metterich,official-state-portal-2021-tree,1,1,221
23208083,Mülbach,official-state-portal-2021-tree,1,1,221
23208086,Nattenheim,official-state-portal-2021-tree,1,1,221
23208087,Neidenbach,official-state-portal-2021-tree,1,1,221
23208091,Niederstedem,official-state-portal-2021-tree,1,1,221
23208092,Niederweiler,official-state-portal-2021-tree,1,1,221
23208097,Oberstedem,official-state-portal-2021-tree,1,1,221
23208098,Oberweiler,official-state-portal-2021-tree,1,1,221
23208099,Oberweis,official-state-portal-2021-tree,1,1,221
23208100,Olsdorf,official-state-portal-2021-tree,1,1,221
23208101,Orsfeld,official-state-portal-2021-tree,1,1,221
23208105,Pickließem,official-state-portal-2021-tree,1,1,221
23208109,Rittersdorf,official-state-portal-2021-tree,1,1,221
23208111,Röhl,official-state-portal-2021-tree,1,1,221
23208113,Sankt Thomas,official-state-portal-2021-tree,1,1,221
23208115,Scharfbillig,official-state-portal-2021-tree,1,1,221
23208118,Schleid,official-state-portal-2021-tree,1,1,221
23208119,Seffern,official-state-portal-2021-tree,1,1,221
23208120,Sefferweich,official-state-portal-2021-tree,1,1,221
23208124,Stockem,official-state-portal-2021-tree,1,1,221
23208125,Sülm,official-state-portal-2021-tree,1,1,221
23208126,Trimport,official-state-portal-2021-tree,1,1,221
23208129,Usch,official-state-portal-2021-tree,1,1,221
23208133,Wettlingen,official-state-portal-2021-tree,1,1,221
23208134,Wiersdorf,official-state-portal-2021-tree,1,1,221
23208135,Wilsecker,official-state-portal-2021-tree,1,1,221
23208137,Wolsfeld,official-state-portal-2021-tree,1,1,221
23208203,Balesfeld,official-state-portal-2021-tree,1,1,221
23208210,Burbach,official-state-portal-2021-tree,1,1,221
23208228,Gransdorf,official-state-portal-2021-tree,1,1,221
23208273,Neuheilenbach,official-state-portal-2021-tree,1,1,221
23208282,Oberkail,official-state-portal-2021-tree,1,1,221
23208306,Seinsfeld,official-state-portal-2021-tree,1,1,221
23208313,Steinborn,official-state-portal-2021-tree,1,1,221
23208331,Zendscheid,official-state-portal-2021-tree,1,1,221
23208501,Wißmannsdorf,official-state-portal-2021-tree,1,1,221
23208502,Brimingen,official-state-portal-2021-tree,1,1,221
23301006,Betteldorf,official-state-portal-2021-tree,1,1,220
23301008,Bleckhausen,official-state-portal-2021-tree,1,1,220
23301011,Brockscheid,official-state-portal-2021-tree,1,1,220
23301014,Darscheid,official-state-portal-2021-tree,1,1,220
23301016,Demerath,official-state-portal-2021-tree,1,1,220
23301017,Deudesfeld,official-state-portal-2021-tree,1,1,220
23301018,Dockweiler,official-state-portal-2021-tree,1,1,220
23301020,Dreis-Brück,official-state-portal-2021-tree,1,1,220
23301021,Ellscheid,official-state-portal-2021-tree,1,1,220
23301025,Gefell,official-state-portal-2021-tree,1,1,220
23301027,Gillenfeld,official-state-portal-2021-tree,1,1,220
23301030,Hinterweiler,official-state-portal-2021-tree,1,1,220
23301031,Hörscheid,official-state-portal-2021-tree,1,1,220
23301034,Immerath,official-state-portal-2021-tree,1,1,220
23301039,Kirchweiler,official-state-portal-2021-tree,1,1,220
23301040,Kradenbach,official-state-portal-2021-tree,1,1,220
23301042,Mehren,official-state-portal-2021-tree,1,1,220
23301043,Meisburg,official-state-portal-2021-tree,1,1,220
23301046,Mückeln,official-state-portal-2021-tree,1,1,220
23301049,Nerdlen,official-state-portal-2021-tree,1,1,220
23301052,Niederstadtfeld,official-state-portal-2021-tree,1,1,220
23301055,Oberstadtfeld,official-state-portal-2021-tree,1,1,220
23301061,Sarmersbach,official-state-portal-2021-tree,1,1,220
23301062,Saxler,official-state-portal-2021-tree,1,1,220
23301063,Schalkenmehren,official-state-portal-2021-tree,1,1,220
23301064,Schönbach,official-state-portal-2021-tree,1,1,220
23301065,Schutz,official-state-portal-2021-tree,1,1,220
23301067,Steineberg,official-state-portal-2021-tree,1,1,220
23301068,Steiningen,official-state-portal-2021-tree,1,1,220
23301070,Strohn,official-state-portal-2021-tree,1,1,220
23301071,Strotzbüsch,official-state-portal-2021-tree,1,1,220
23301074,Udler,official-state-portal-2021-tree,1,1,220
23301075,Üdersdorf,official-state-portal-2021-tree,1,1,220
23301077,Utzerath,official-state-portal-2021-tree,1,1,220
23301079,Wallenborn,official-state-portal-2021-tree,1,1,220
23301081,Weidenbach,official-state-portal-2021-tree,1,1,220
23301084,Winkel (Eifel),official-state-portal-2021-tree,1,1,220
23301501,Daun-Boverath,official-state-portal-2021-tree,9,1,220
23304003,Beinhausen,official-state-portal-2021-tree,1,1,220
23304010,Boxberg,official-state-portal-2021-tree,1,1,220
23304032,Hörschhausen,official-state-portal-2021-tree,1,1,220
23304037,Katzwinkel,official-state-portal-2021-tree,1,1,220
23304048,Neichen,official-state-portal-2021-tree,1,1,220
23304201,Arbach,official-state-portal-2021-tree,1,1,220
23304202,Bereborn,official-state-portal-2021-tree,1,1,220
23304203,Berenbach,official-state-portal-2021-tree,1,1,220
23304205,Bodenbach,official-state-portal-2021-tree,1,1,220
23304206,Bongard,official-state-portal-2021-tree,1,1,220
23304207,Borler,official-state-portal-2021-tree,1,1,220
23304208,Brücktal,official-state-portal-2021-tree,1,1,220
23304210,Drees,official-state-portal-2021-tree,1,1,220
23304212,Gelenberg,official-state-portal-2021-tree,1,1,220
23304213,Gunderath,official-state-portal-2021-tree,1,1,220
23304215,Höchstberg,official-state-portal-2021-tree,1,1,220
23304216,Horperath,official-state-portal-2021-tree,1,1,220
23304217,Kaperich,official-state-portal-2021-tree,1,1,220
23304218,Kelberg,official-state-portal-2021-tree,1,1,220
23304220,Kirsbach,official-state-portal-2021-tree,1,1,220
23304221,Kötterichen,official-state-portal-2021-tree,1,1,220
23304222,Kolverath,official-state-portal-2021-tree,1,1,220
23304224,Lirstal,official-state-portal-2021-tree,1,1,220
23304225,Mannebach,official-state-portal-2021-tree,1,1,220
23304226,Mosbruch,official-state-portal-2021-tree,1,1,220
23304228,Nitz,official-state-portal-2021-tree,1,1,220
23304230,Oberelz,official-state-portal-2021-tree,1,1,220
23304233,Reimerath,official-state-portal-2021-tree,1,1,220
23304234,Retterath,official-state-portal-2021-tree,1,1,220
23304236,Sassen,official-state-portal-2021-tree,1,1,220
23304242,Uersfeld,official-state-portal-2021-tree,1,1,220
23304243,Ueß,official-state-portal-2021-tree,1,1,220
23304244,Welcherath,official-state-portal-2021-tree,1,1,220
23306002,Basberg,official-state-portal-2021-tree,1,1,220
23306004,Berlingen,official-state-portal-2021-tree,1,1,220
23306005,Berndorf,official-state-portal-2021-tree,1,1,220
23306007,Birgel,official-state-portal-2021-tree,1,1,220
23306019,Dohm-Lammersdorf,official-state-portal-2021-tree,1,1,220
23306022,Esch,official-state-portal-2021-tree,1,1,220
23306023,Feusdorf,official-state-portal-2021-tree,1,1,220
23306026,Gerolstein,official-state-portal-2021-tree,1,1,220
23306028,Gönnersdorf,official-state-portal-2021-tree,1,1,220
23306029,Hillesheim,official-state-portal-2021-tree,1,1,220
23306033,Hohenfels-Essingen,official-state-portal-2021-tree,1,1,220
23306035,Jünkerath,official-state-portal-2021-tree,1,1,220
23306036,Kalenborn-Scheuern,official-state-portal-2021-tree,1,1,220
23306038,Kerpen (Eifel),official-state-portal-2021-tree,1,1,220
23306041,Lissendorf,official-state-portal-2021-tree,1,1,220
23306050,Neroth,official-state-portal-2021-tree,1,1,220
23306053,Oberbettingen,official-state-portal-2021-tree,1,1,220
23306054,Oberehe-Stroheich,official-state-portal-2021-tree,1,1,220
23306056,Pelm,official-state-portal-2021-tree,1,1,220
23306058,Rockeskyll,official-state-portal-2021-tree,1,1,220
23306060,Salm,official-state-portal-2021-tree,1,1,220
23306076,Üxheim,official-state-portal-2021-tree,1,1,220
23306080,Walsdorf,official-state-portal-2021-tree,1,1,220
23306083,Wiesbaum,official-state-portal-2021-tree,1,1,220
23306204,Birresborn,official-state-portal-2021-tree,1,1,220
23306209,Densborn,official-state-portal-2021-tree,1,1,220
23306211,Duppach,official-state-portal-2021-tree,1,1,220
23306214,Hallschlag,official-state-portal-2021-tree,1,1,220
23306219,Kerschenbach,official-state-portal-2021-tree,1,1,220
23306223,Kopp,official-state-portal-2021-tree,1,1,220
23306227,Mürlenbach,official-state-portal-2021-tree,1,1,220
23306229,Nohn,official-state-portal-2021-tree,1,1,220
23306232,Ormont,official-state-portal-2021-tree,1,1,220
23306235,Reuth,official-state-portal-2021-tree,1,1,220
23306237,Scheid,official-state-portal-2021-tree,1,1,220
23306239,Schüller,official-state-portal-2021-tree,1,1,220
23306240,Stadtkyll,official-state-portal-2021-tree,1,1,220
23306241,Steffeln,official-state-portal-2021-tree,1,1,220
23501005,Bescheid,official-state-portal-2021-tree,1,1,226
23501008,Beuren (Hochwald),official-state-portal-2021-tree,1,1,226
23501014,Damflos,official-state-portal-2021-tree,1,1,226
23501030,Geisfeld,official-state-portal-2021-tree,1,1,226
23501035,Grimburg,official-state-portal-2021-tree,1,1,226
23501036,Gusenburg,official-state-portal-2021-tree,1,1,226
23501045,Hermeskeil,official-state-portal-2021-tree,1,1,226
23501047,Hinzert-Pölert,official-state-portal-2021-tree,1,1,226
23501092,Naurath (Wald),official-state-portal-2021-tree,1,1,226
23501093,Neuhütten,official-state-portal-2021-tree,1,1,226
23501112,Rascheid,official-state-portal-2021-tree,1,1,226
23501114,Reinsfeld,official-state-portal-2021-tree,1,1,226
23501153,Züsch,official-state-portal-2021-tree,1,1,226
23503055,Kanzem,official-state-portal-2021-tree,1,1,226
23503068,Konz,official-state-portal-2021-tree,1,1,226
23503095,Nittel,official-state-portal-2021-tree,1,1,226
23503096,Oberbillig,official-state-portal-2021-tree,1,1,226
23503101,Onsdorf,official-state-portal-2021-tree,1,1,226
23503106,Pellingen,official-state-portal-2021-tree,1,1,226
23503132,Tawern,official-state-portal-2021-tree,1,1,226
23503133,Temmels,official-state-portal-2021-tree,1,1,226
23503143,Wasserliesch,official-state-portal-2021-tree,1,1,226
23503144,Wawern,official-state-portal-2021-tree,1,1,226
23503146,Wellen,official-state-portal-2021-tree,1,1,226
23503148,Wiltingen,official-state-portal-2021-tree,1,1,226
23504010,Bonerath,official-state-portal-2021-tree,1,1,224
23504021,Farschweiler,official-state-portal-2021-tree,1,1,224
23504037,Gusterath,official-state-portal-2021-tree,1,1,224
23504038,Gutweiler,official-state-portal-2021-tree,1,1,224
23504044,Herl,official-state-portal-2021-tree,1,1,224
23504046,Hinzenburg,official-state-portal-2021-tree,1,1,224
23504050,Holzerath,official-state-portal-2021-tree,1,1,224
23504056,Kasel,official-state-portal-2021-tree,1,1,224
23504070,Korlingen,official-state-portal-2021-tree,1,1,224
23504080,Lorscheid,official-state-portal-2021-tree,1,1,224
23504085,Mertesdorf,official-state-portal-2021-tree,1,1,224
23504090,Morscheid,official-state-portal-2021-tree,1,1,224
23504100,Ollmuth,official-state-portal-2021-tree,1,1,224
23504103,Osburg,official-state-portal-2021-tree,1,1,224
23504107,Pluwig,official-state-portal-2021-tree,1,1,224
23504116,Riveris,official-state-portal-2021-tree,1,1,224
23504124,Schöndorf,official-state-portal-2021-tree,1,1,224
23504129,Sommerau,official-state-portal-2021-tree,1,1,224
23504135,Thomm,official-state-portal-2021-tree,1,1,224
23504141,Waldrach,official-state-portal-2021-tree,1,1,224
23506004,Bekond,official-state-portal-2021-tree,1,1,224
23506015,Detzem,official-state-portal-2021-tree,1,1,224
23506019,Ensch,official-state-portal-2021-tree,1,1,224
23506022,Fell,official-state-portal-2021-tree,1,1,224
23506026,Föhren,official-state-portal-2021-tree,1,1,224
23506060,Kenn,official-state-portal-2021-tree,1,1,224
23506063,Klüsserath,official-state-portal-2021-tree,1,1,224
23506067,Köwerich,official-state-portal-2021-tree,1,1,224
23506074,Leiwen,official-state-portal-2021-tree,1,1,224
23506077,Longen,official-state-portal-2021-tree,1,1,224
23506078,Longuich,official-state-portal-2021-tree,1,1,224
23506083,Mehring,official-state-portal-2021-tree,1,1,224
23506091,Naurath (Eifel),official-state-portal-2021-tree,1,1,224
23506108,Pölich,official-state-portal-2021-tree,1,1,224
23506115,Riol,official-state-portal-2021-tree,1,1,224
23506120,Schleich,official-state-portal-2021-tree,1,1,224
23506125,Schweich,official-state-portal-2021-tree,1,1,224
23506134,Thörnich,official-state-portal-2021-tree,1,1,224
23506207,Trittenheim,official-state-portal-2021-tree,1,1,224
23507001,Aach,official-state-portal-2021-tree,1,1,224
23507027,Franzenheim,official-state-portal-2021-tree,1,1,224
23507048,Hockweiler,official-state-portal-2021-tree,1,1,224
23507051,Igel,official-state-portal-2021-tree,1,1,224
23507069,Kordel,official-state-portal-2021-tree,1,1,224
23507073,Langsur,official-state-portal-2021-tree,1,1,224
23507094,Newel,official-state-portal-2021-tree,1,1,224
23507111,Ralingen,official-state-portal-2021-tree,1,1,224
23507137,Trierweiler,official-state-portal-2021-tree,1,1,224
23507151,Zemmer,official-state-portal-2021-tree,1,1,224
23507501,Welschbillig,official-state-portal-2021-tree,1,1,224
23508002,Ayl,official-state-portal-2021-tree,1,1,226
23508003,Baldringen,official-state-portal-2021-tree,1,1,226
23508025,Fisch,official-state-portal-2021-tree,1,1,226
23508028,Freudenburg,official-state-portal-2021-tree,1,1,226
23508033,Greimerath,official-state-portal-2021-tree,1,1,226
23508040,Heddert,official-state-portal-2021-tree,1,1,226
23508043,Hentern,official-state-portal-2021-tree,1,1,226
23508052,Irsch,official-state-portal-2021-tree,1,1,226
23508057,Kastel-Staadt,official-state-portal-2021-tree,1,1,226
23508058,Kell am See,official-state-portal-2021-tree,1,1,226
23508062,Kirf,official-state-portal-2021-tree,1,1,226
23508072,Lampaden,official-state-portal-2021-tree,1,1,226
23508081,Mandern,official-state-portal-2021-tree,1,1,226
23508082,Mannebach,official-state-portal-2021-tree,1,1,226
23508098,Ockfen,official-state-portal-2021-tree,1,1,226
23508104,Palzem,official-state-portal-2021-tree,1,1,226
23508105,Paschel,official-state-portal-2021-tree,1,1,226
23508118,Saarburg,official-state-portal-2021-tree,1,1,226
23508119,Schillingen,official-state-portal-2021-tree,1,1,226
23508122,Schoden,official-state-portal-2021-tree,1,1,226
23508123,Schömerich,official-state-portal-2021-tree,1,1,226
23508126,Serrig,official-state-portal-2021-tree,1,1,226
23508131,Taben-Rodt,official-state-portal-2021-tree,1,1,226
23508136,Trassem,official-state-portal-2021-tree,1,1,226
23508140,Vierherrenborn,official-state-portal-2021-tree,1,1,226
23508142,Waldweiler,official-state-portal-2021-tree,1,1,226
23508149,Wincheringen,official-state-portal-2021-tree,1,1,226
23508152,Zerf,official-state-portal-2021-tree,1,1,226
23508154,Merzkirchen,official-state-portal-2021-tree,1,1,226
31100000,Frankenthal (Pfalz),official-workbook-2021-summary,0,1,335
31200000,Kaiserslautern,official-state-portal-2021-tree,18,2,444|445
31300000,Landau in der Pfalz,official-state-portal-2021-tree,9,1,450
31400000,Ludwigshafen am Rhein,official-state-portal-2021-tree,14,2,336|337
31500000,Mainz,official-state-portal-2021-tree,15,3,327|328|329
31600000,Neustadt an der Weinstraße,official-workbook-2021-summary,0,1,443
31700000,Pirmasens,official-workbook-2021-summary,0,1,448
31800000,Speyer,official-state-portal-2021-tree,12,1,339
31900000,Worms,official-state-portal-2021-tree,19,1,333
32000000,Zweibruecken,official-state-portal-2021-tree,10,1,447
33100003,Alzey,official-workbook-2021-summary,0,1,334
33101001,Albig,official-state-portal-2021-tree,1,1,334
33101005,Bechenheim,official-state-portal-2021-tree,1,1,334
33101007,Bechtolsheim,official-state-portal-2021-tree,1,1,334
33101008,Bermersheim vor der Höhe,official-state-portal-2021-tree,1,1,334
33101010,Biebelnheim,official-state-portal-2021-tree,1,1,334
33101012,Bornheim,official-state-portal-2021-tree,1,1,334
33101014,Dintesheim,official-state-portal-2021-tree,1,1,334
33101020,Eppelsheim,official-state-portal-2021-tree,1,1,334
33101021,Erbes-Büdesheim,official-state-portal-2021-tree,1,1,334
33101022,Esselborn,official-state-portal-2021-tree,1,1,334
33101024,Flomborn,official-state-portal-2021-tree,1,1,334
33101025,Flonheim,official-state-portal-2021-tree,1,1,334
33101026,Framersheim,official-state-portal-2021-tree,1,1,334
33101027,Freimersheim,official-state-portal-2021-tree,1,1,334
33101031,Gau-Heppenheim,official-state-portal-2021-tree,1,1,334
33101032,Gau-Odernheim,official-state-portal-2021-tree,1,1,334
33101042,Kettenheim,official-state-portal-2021-tree,1,1,334
33101043,Lonsheim,official-state-portal-2021-tree,1,1,334
33101044,Mauchenheim,official-state-portal-2021-tree,1,1,334
33101050,Nack,official-state-portal-2021-tree,1,1,334
33101051,Nieder-Wiesen,official-state-portal-2021-tree,1,1,334
33101052,Ober-Flörsheim,official-state-portal-2021-tree,1,1,334
33101053,Offenheim,official-state-portal-2021-tree,1,1,334
33101067,Wahlheim,official-state-portal-2021-tree,1,1,334
33102002,Alsheim,official-state-portal-2021-tree,1,1,332
33102018,Eich,official-state-portal-2021-tree,1,1,332
33102034,Gimbsheim,official-state-portal-2021-tree,1,1,332
33102038,Hamm am Rhein,official-state-portal-2021-tree,1,1,332
33102045,Mettenheim,official-state-portal-2021-tree,1,1,332
33103023,Flörsheim-Dalsheim,official-state-portal-2021-tree,1,1,332
33103041,Hohen-Sülzen,official-state-portal-2021-tree,1,1,332
33103046,Mölsheim,official-state-portal-2021-tree,1,1,332
33103047,Mörstadt,official-state-portal-2021-tree,1,1,332
33103048,Monsheim,official-state-portal-2021-tree,1,1,332
33103054,Offstein,official-state-portal-2021-tree,1,1,332
33103066,Wachenheim,official-state-portal-2021-tree,1,1,332
33105017,Eckelsheim,official-state-portal-2021-tree,1,1,334
33105030,Gau-Bickelheim,official-state-portal-2021-tree,1,1,334
33105035,Gumbsheim,official-state-portal-2021-tree,1,1,334
33105060,Siefersheim,official-state-portal-2021-tree,1,1,334
33105062,Stein-Bockenheim,official-state-portal-2021-tree,1,1,334
33105070,Wendelsheim,official-state-portal-2021-tree,1,1,334
33105072,Wöllstein,official-state-portal-2021-tree,1,1,334
33105075,Wonsheim,official-state-portal-2021-tree,1,1,334
33106004,Armsheim,official-state-portal-2021-tree,1,1,334
33106019,Ensheim,official-state-portal-2021-tree,1,1,334
33106029,Gabsheim,official-state-portal-2021-tree,1,1,334
33106033,Gau-Weinheim,official-state-portal-2021-tree,1,1,334
33106056,Partenheim,official-state-portal-2021-tree,1,1,334
33106058,Saulheim,official-state-portal-2021-tree,1,1,334
33106059,Schornsheim,official-state-portal-2021-tree,1,1,334
33106061,Spiesheim,official-state-portal-2021-tree,1,1,334
33106063,Sulzheim,official-state-portal-2021-tree,1,1,334
33106064,Udenheim,official-state-portal-2021-tree,1,1,334
33106065,Vendersheim,official-state-portal-2021-tree,1,1,334
33106068,Wallertheim,official-state-portal-2021-tree,1,1,334
33106073,Wörrstadt,official-state-portal-2021-tree,1,1,334
33107006,Bechtheim,official-state-portal-2021-tree,1,1,332
33107009,Bermersheim,official-state-portal-2021-tree,1,1,332
33107011,Hochborn,official-state-portal-2021-tree,1,1,332
33107015,Dittelsheim-Heßloch,official-state-portal-2021-tree,1,1,332
33107028,Frettenheim,official-state-portal-2021-tree,1,1,332
33107036,Gundersheim,official-state-portal-2021-tree,1,1,332
33107037,Gundheim,official-state-portal-2021-tree,1,1,332
33107039,Hangen-Weisheim,official-state-portal-2021-tree,1,1,332
33107049,Monzernheim,official-state-portal-2021-tree,1,1,332
33107055,"Osthofen, Stadt",official-state-portal-2021-tree,1,1,332
33107071,Westhofen,official-state-portal-2021-tree,1,1,332
33200002,Bad Dürkheim,official-state-portal-2021-tree,11,1,442
33200024,Grünstadt,official-workbook-2021-summary,0,1,442
33200025,Haßloch,official-workbook-2021-summary,0,1,443
33201009,Deidesheim,official-state-portal-2021-tree,1,1,442
33201017,Forst an der Weinstrasse,official-state-portal-2021-tree,1,1,442
33201035,Meckenheim,official-state-portal-2021-tree,1,1,442
33201039,Niederkirchen bei Deidesheim,official-state-portal-2021-tree,1,1,442
33201043,Ruppertsberg,official-state-portal-2021-tree,1,1,442
33202005,Bobenheim am Berg,official-state-portal-2021-tree,1,1,442
33202008,Dackenheim,official-state-portal-2021-tree,1,1,442
33202015,Erpolzheim,official-state-portal-2021-tree,1,1,442
33202019,Freinsheim,official-state-portal-2021-tree,1,1,442
33202026,Herxheim am Berg,official-state-portal-2021-tree,1,1,442
33202028,Kallstadt,official-state-portal-2021-tree,1,1,442
33202049,Weisenheim am Berg,official-state-portal-2021-tree,1,1,442
33202050,Weisenheim am Sand,official-state-portal-2021-tree,1,1,442
33205014,Elmstein,official-state-portal-2021-tree,1,1,443
33205016,Esthal,official-state-portal-2021-tree,1,1,443
33205018,Frankeneck,official-state-portal-2021-tree,1,1,443
33205032,Lambrecht (Pfalz),official-state-portal-2021-tree,1,1,443
33205034,Lindenberg,official-state-portal-2021-tree,1,1,443
33205037,Neidenfels,official-state-portal-2021-tree,1,1,443
33205048,Weidenthal,official-state-portal-2021-tree,1,1,443
33206013,Ellerstadt,official-state-portal-2021-tree,1,1,442
33206020,Friedelsheim,official-state-portal-2021-tree,1,1,442
33206022,Gönnheim,official-state-portal-2021-tree,1,1,442
33206046,Wachenheim an der Weinstraße,official-state-portal-2021-tree,1,1,442
33207001,Altleiningen,official-state-portal-2021-tree,1,1,440
33207003,Battenberg (Pfalz),official-state-portal-2021-tree,1,1,442
33207004,Bissersheim,official-state-portal-2021-tree,1,1,442
33207006,Bockenheim an der Weinstraße,official-state-portal-2021-tree,1,1,442
33207007,Carlsberg,official-state-portal-2021-tree,1,1,440
33207010,Dirmstein,official-state-portal-2021-tree,1,1,442
33207012,Ebertsheim,official-state-portal-2021-tree,1,1,442
33207021,Gerolsheim,official-state-portal-2021-tree,1,1,442
33207023,Großkarlbach,official-state-portal-2021-tree,1,1,442
33207027,Hettenleidelheim,official-state-portal-2021-tree,1,1,440
33207029,Kindenheim,official-state-portal-2021-tree,1,1,442
33207030,Kirchheim an der Weinstraße,official-state-portal-2021-tree,1,1,442
33207031,Kleinkarlbach,official-state-portal-2021-tree,1,1,442
33207033,Laumersheim,official-state-portal-2021-tree,1,1,442
33207036,Mertesheim,official-state-portal-2021-tree,1,1,442
33207038,Neuleiningen,official-state-portal-2021-tree,1,1,442
33207040,Obersülzen,official-state-portal-2021-tree,1,1,442
33207041,Obrigheim (Pfalz),official-state-portal-2021-tree,1,1,442
33207042,Quirnheim,official-state-portal-2021-tree,1,1,442
33207044,Tiefenthal,official-state-portal-2021-tree,1,1,440
33207047,Wattenheim,official-state-portal-2021-tree,1,1,440
33302019,Eisenberg (Pfalz),official-state-portal-2021-tree,1,1,440
33302038,Kerzenheim,official-state-portal-2021-tree,1,1,440
33302060,Ramsen,official-state-portal-2021-tree,1,1,440
33303001,Albisheim (Pfrimm),official-state-portal-2021-tree,1,1,440
33303006,Biedesheim,official-state-portal-2021-tree,1,1,440
33303012,Bubenheim,official-state-portal-2021-tree,1,1,440
33303017,Dreisen,official-state-portal-2021-tree,1,1,440
33303018,Einselthum,official-state-portal-2021-tree,1,1,440
33303026,Göllheim,official-state-portal-2021-tree,1,1,440
33303032,Immesheim,official-state-portal-2021-tree,1,1,440
33303041,Lautersheim,official-state-portal-2021-tree,1,1,440
33303058,Ottersheim,official-state-portal-2021-tree,1,1,440
33303064,Rüssingen,official-state-portal-2021-tree,1,1,440
33303074,Standenbühl,official-state-portal-2021-tree,1,1,440
33303081,Weitersweiler,official-state-portal-2021-tree,1,1,440
33303501,Zellertal,official-state-portal-2021-tree,1,1,440
33304005,Bennhausen,official-state-portal-2021-tree,1,1,440
33304007,Bischheim,official-state-portal-2021-tree,1,1,440
33304010,Bolanden,official-state-portal-2021-tree,1,1,440
33304013,Dannenfels,official-state-portal-2021-tree,1,1,440
33304022,Gauersheim,official-state-portal-2021-tree,1,1,440
33304031,Ilbesheim,official-state-portal-2021-tree,1,1,440
33304035,Jakobsweiler,official-state-portal-2021-tree,1,1,440
33304039,Kirchheimbolanden,official-state-portal-2021-tree,1,1,440
33304040,Kriegsfeld,official-state-portal-2021-tree,1,1,440
33304045,Marnheim,official-state-portal-2021-tree,1,1,440
33304046,Mörsfeld,official-state-portal-2021-tree,1,1,440
33304047,Morschheim,official-state-portal-2021-tree,1,1,440
33304056,Oberwiesen,official-state-portal-2021-tree,1,1,440
33304057,Orbis,official-state-portal-2021-tree,1,1,440
33304062,Rittersheim,official-state-portal-2021-tree,1,1,440
33304076,Stetten,official-state-portal-2021-tree,1,1,440
33306009,Börrstadt,official-state-portal-2021-tree,1,1,440
33306011,Breunigweiler,official-state-portal-2021-tree,1,1,440
33306020,Falkenstein,official-state-portal-2021-tree,1,1,440
33306027,Gonbach,official-state-portal-2021-tree,1,1,440
33306030,Höringen,official-state-portal-2021-tree,1,1,440
33306033,Imsbach,official-state-portal-2021-tree,1,1,440
33306042,Lohnsfeld,official-state-portal-2021-tree,1,1,440
33306048,Münchweiler an der Alsenz,official-state-portal-2021-tree,1,1,440
33306069,Schweisweiler,official-state-portal-2021-tree,1,1,440
33306071,Sippersfeld,official-state-portal-2021-tree,1,1,440
33306075,Steinbach am Donnersberg,official-state-portal-2021-tree,1,1,440
33306080,Wartenberg-Rohrbach,official-state-portal-2021-tree,1,1,440
33306503,Winnweiler,official-state-portal-2021-tree,1,1,440
33307003,Alsenz,official-state-portal-2021-tree,1,1,440
33307004,Bayerfeld-Steckweiler,official-state-portal-2021-tree,1,1,440
33307008,Bisterschied,official-state-portal-2021-tree,1,1,440
33307014,Dielkirchen,official-state-portal-2021-tree,1,1,440
33307016,Dörrmoschel,official-state-portal-2021-tree,1,1,440
33307021,Finkenbach-Gersweiler,official-state-portal-2021-tree,1,1,440
33307023,Gaugrehweiler,official-state-portal-2021-tree,1,1,440
33307024,Gehrweiler,official-state-portal-2021-tree,1,1,440
33307025,Gerbach,official-state-portal-2021-tree,1,1,440
33307028,Gundersweiler,official-state-portal-2021-tree,1,1,440
33307034,Imsweiler,official-state-portal-2021-tree,1,1,440
33307036,Kalkofen,official-state-portal-2021-tree,1,1,440
33307037,Katzenbach,official-state-portal-2021-tree,1,1,440
33307043,Mannweiler-Cölln,official-state-portal-2021-tree,1,1,440
33307049,Münsterappel,official-state-portal-2021-tree,1,1,440
33307050,Niederhausen an der Appel,official-state-portal-2021-tree,1,1,440
33307051,Niedermoschel,official-state-portal-2021-tree,1,1,440
33307053,Oberhausen an der Appel,official-state-portal-2021-tree,1,1,440
33307054,Obermoschel,official-state-portal-2021-tree,1,1,440
33307055,Oberndorf,official-state-portal-2021-tree,1,1,440
33307061,Ransweiler,official-state-portal-2021-tree,1,1,440
33307065,Ruppertsecken,official-state-portal-2021-tree,1,1,440
